157.4601441	1915.101551
157.4923961	1893.101551
157.6325059	1849.101551
158.189692	1739.101551
158.221944	1717.101551
159.0745657	1673.101551
159.1716275	1651.101551
159.6317518	1563.101551
159.6640038	1541.101551
159.8056399	1519.101551
160.6520119	1497.101551
160.793648	1475.101551
161.3955493	1387.101551
161.4278014	1365.101551
161.5694375	1343.101551
161.6881546	1321.101551
162.9731177	1299.101551
163.1198127	1277.101551
165.6855831	1255.101551
165.7826448	1233.101551
167.0892633	1211.101551
167.186325	1189.101551
167.3330201	1167.101551
170.74293	1145.101551
174.6324209	1123.101551
181.0296444	1101.101551
184.9335802	1079.101551
185.0802753	1057.101551
198.6085083	1035.101551
